world,role,count,share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,rekopplung_top_share,carry_top_share,strain_top_share,dominant_effect_class,dominant_awareness,dominant_preview_symbol,dominant_symbol_family
NEG_STRESS2024_R2,zentrum_stabil,791,0.795774647887324,0.6486393514538559,0.4003676573957016,0.18144798356510744,0.8786833261694058,0.0709823185840708,0.08306310872313527,0.3109987357774968,0.2806573957016435,0.061946902654867256,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1v9p
NEG_STRESS2024_R2,offene_variante,174,0.1750503018108652,0.6191229482758621,0.38193104022988505,0.23758382758620689,0.8141234597701149,0.1725508275862069,0.14692321264367816,0.017241379310344827,0.15517241379310345,0.9827586206896551,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_1ijy
NEG_STRESS2024_R2,spannungsrand_kippnaehe,29,0.029175050301810865,0.5784491034482758,0.3578438275862069,0.30996444827586206,0.7082051379310346,0.35278313793103444,0.2445864827586207,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_1thl
SIDEWAYS2024_R1,zentrum_stabil,811,0.8158953722334004,0.6488570419235512,0.39961365351418004,0.18196974845869296,0.8792636374845869,0.07372630579531443,0.08090721331689273,0.3070283600493218,0.2762022194821208,0.08138101109741061,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1lco
SIDEWAYS2024_R1,offene_variante,158,0.158953722334004,0.6206601455696202,0.3814182594936709,0.23764774683544304,0.8201541962025316,0.1665184746835443,0.13571537341772152,0.0,0.1518987341772152,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0nqi
SIDEWAYS2024_R1,spannungsrand_kippnaehe,25,0.025150905432595575,0.57780584,0.35645268,0.31436672,0.7115096,0.30659896,0.28752468,0.0,0.04,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_0cpy
SIDEWAYS2024_R2,zentrum_stabil,812,0.8169014084507042,0.6484369532019705,0.39994935221674877,0.18180801354679804,0.8788366527093596,0.07390235344827586,0.08089131034482759,0.3066502463054187,0.27586206896551724,0.08251231527093596,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1lco
SIDEWAYS2024_R2,offene_variante,157,0.1579476861167002,0.620315847133758,0.38175441401273885,0.2375758535031847,0.8198463885350318,0.16619899363057325,0.13614671974522294,0.0,0.15286624203821655,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0nqi
SIDEWAYS2024_R2,spannungsrand_kippnaehe,25,0.025150905432595575,0.57743656,0.35676768000000003,0.31418424,0.71118144,0.30659896,0.28752468,0.0,0.04,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_0cpy
SIDEWAYS2026_R1,zentrum_stabil,817,0.8219315895372233,0.6505424014687883,0.40272580538555686,0.17951780783353732,0.8810783500611995,0.07008683965728274,0.080887788249694,0.3047735618115055,0.2839657282741738,0.08812729498164015,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1f1f
SIDEWAYS2026_R1,offene_variante,150,0.15090543259557343,0.6179289066666667,0.37989529333333333,0.24082720666666665,0.8135405533333333,0.17029734,0.14656190666666669,0.0,0.11333333333333333,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0y50lf3,dio_0exb
SIDEWAYS2026_R1,spannungsrand_kippnaehe,27,0.02716297786720322,0.5800006296296296,0.3582205185185185,0.31405133333333335,0.7189791851851852,0.31066174074074077,0.2553807777777778,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0y50lf3,dio_15bw
SIDEWAYS2026_R2,zentrum_stabil,818,0.8229376257545271,0.6501576210268949,0.40311808068459654,0.17938083618581907,0.8807532860635697,0.07014537652811736,0.08079625794621027,0.30440097799511,0.28361858190709044,0.09046454767726161,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1f1f
SIDEWAYS2026_R2,offene_variante,149,0.14989939637826963,0.6173907382550335,0.379863644295302,0.2406755033557047,0.8126462751677852,0.1706485302013423,0.1475051677852349,0.0,0.11409395973154363,0.9932885906040269,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_0y50lf3,dio_0exb
SIDEWAYS2026_R2,spannungsrand_kippnaehe,27,0.02716297786720322,0.5796247777777778,0.3585395925925926,0.31386503703703705,0.7186455185185184,0.31066174074074077,0.2553807777777778,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_0y50lf3,dio_15bw
