world,role,count,share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,rekopplung_top_share,carry_top_share,strain_top_share,dominant_effect_class,dominant_awareness,dominant_preview_symbol,dominant_symbol_family
BTC_2024_1H_2K,zentrum_stabil,1619,0.8119358074222668,0.6554605626930203,0.4002998721432984,0.16090796479308214,0.8751746516368129,0.045756502161828284,0.06775667819641754,0.30821494749845585,0.2625077208153181,0.07782581840642372,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1xk5
BTC_2024_1H_2K,offene_variante,277,0.13891675025075226,0.6233472707581227,0.38742236101083033,0.24163239711191337,0.832758523465704,0.10481876173285198,0.1482884368231047,0.0,0.18411552346570398,0.9927797833935018,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0htq
BTC_2024_1H_2K,spannungsrand_kippnaehe,98,0.04914744232698094,0.6030811122448979,0.3917408367346939,0.3156127244897959,0.802779387755102,0.17200139795918368,0.18356886734693878,0.0,0.23469387755102042,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_1ql1
BTC_2025_1H_2K,zentrum_stabil,1672,0.8385155466399198,0.6562222607655502,0.4023994114832536,0.16150939294258373,0.875446114832536,0.047785614832535885,0.06780194557416268,0.298444976076555,0.2595693779904306,0.10705741626794259,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_0pda
BTC_2025_1H_2K,offene_variante,226,0.11334002006018054,0.6242820796460177,0.39366028318584073,0.24325805309734513,0.8336525530973451,0.10354750442477877,0.15822723451327433,0.0,0.23893805309734514,0.9911504424778761,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0rg1
BTC_2025_1H_2K,spannungsrand_kippnaehe,96,0.048144433299899696,0.5970743645833333,0.38100653125,0.31969551041666666,0.7898732083333333,0.18792913541666667,0.19404135416666668,0.0,0.11458333333333333,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_19m5
SOL_2024_1H_2K,zentrum_stabil,1607,0.8059177532597793,0.6514906210329807,0.39722621966397015,0.16872470192906036,0.8726879240821407,0.04815597075295582,0.07233027566894835,0.3092719352831363,0.2507778469197262,0.0777846919726198,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1xk5
SOL_2024_1H_2K,offene_variante,302,0.1514543630892678,0.6244386357615894,0.3891462086092715,0.23948058609271525,0.8353303410596027,0.09583143377483443,0.14983702649006622,0.006622516556291391,0.26490066225165565,0.956953642384106,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0xnb
SOL_2024_1H_2K,spannungsrand_kippnaehe,85,0.04262788365095286,0.5979874352941177,0.3791603529411765,0.3158894588235294,0.7920172117647059,0.1862976,0.18233751764705883,0.0,0.18823529411764706,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_1a6h
SOL_2025_1H_2K,zentrum_stabil,1608,0.8064192577733199,0.6539151548507462,0.40053221703980096,0.1658814315920398,0.8748019334577114,0.04777983395522388,0.06964992164179104,0.30970149253731344,0.2667910447761194,0.07649253731343283,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1xk5
SOL_2025_1H_2K,offene_variante,286,0.14343029087261785,0.6237847412587413,0.3873209440559441,0.23979923776223777,0.8337737902097903,0.10308973076923077,0.1459360104895105,0.0034965034965034965,0.1993006993006993,0.965034965034965,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_1um9
SOL_2025_1H_2K,spannungsrand_kippnaehe,100,0.05015045135406219,0.59711029,0.37996864,0.31951899,0.79086155,0.18162388,0.19616388,0.0,0.13,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_0cbk
KAS_2024_5M_2K,zentrum_stabil,1596,0.8004012036108324,0.6510923784461153,0.3976972631578947,0.17019060338345865,0.8728699191729323,0.04916137656641604,0.07272445363408521,0.30952380952380953,0.2506265664160401,0.07080200501253132,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_0jsu
KAS_2024_5M_2K,offene_variante,314,0.15747241725175526,0.6264288343949045,0.39209880573248407,0.2376730222929936,0.8387390063694269,0.10171476433121018,0.1366988025477707,0.012738853503184714,0.2770700636942675,0.9617834394904459,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0kdn
KAS_2024_5M_2K,spannungsrand_kippnaehe,84,0.04212637913741224,0.6012641666666666,0.3854887261904762,0.31547186904761904,0.8019567380952382,0.17448230952380953,0.17466814285714286,0.011904761904761904,0.14285714285714285,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_0bqz
KAS_2024_1H_2K,zentrum_stabil,1592,0.79839518555667,0.6508512430904523,0.39557201444723616,0.16886720854271356,0.8727962355527638,0.048360185301507534,0.0699288567839196,0.31155778894472363,0.24874371859296482,0.07097989949748744,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1pgl
KAS_2024_1H_2K,offene_variante,311,0.1559679037111334,0.6250269935691318,0.3882827459807074,0.23790955305466235,0.8365827556270096,0.1031370578778135,0.13479790675241157,0.006430868167202572,0.2604501607717042,0.9485530546623794,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0iah
